retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.8796450260643469,0.8411696693516373,0.4880085422372222,0.5636139219215179,0.23679995816770133,1.0,69,N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.2848176761433869,230.4175
1.0,0.8798809825896703,0.8415978075211197,0.4875301545912534,0.5628537831670594,0.23687064637280572,1.0,69,N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.22718792401628224,167.4375
0.9775,0.7687481431245107,0.6211462091902814,0.6706193676784196,0.870463962824667,0.1875469385502745,0.9775,69,substitution_5pct_N_10pct,ckmer4_count_l2,400,136,0.3042463235294118,41.3775
0.98,0.960363886592067,0.9446142145186154,0.27992403079655026,0.33282363223345496,0.021616807087744664,0.98,69,substitution_5pct_N_10pct,ckmer4_property_l2,400,147,0.3529081632653061,51.8775
0.985,0.9593169045973627,0.9445710769853479,0.2839181543608025,0.3329518142030802,0.021078459480429686,0.985,69,substitution_5pct_N_10pct,ckmer4_property_moment_l2,400,187,0.4697994652406417,87.8525
0.98,0.9638166354142996,0.9499349789073787,0.2675030429135379,0.31643331071129255,0.019995597358020565,0.98,69,substitution_5pct_N_10pct,ckmer4_property_multiscale_mean_l2,400,222,0.5327252252252253,118.265
0.98,0.9616783709152622,0.9475912387817514,0.27545949734055214,0.32375533705473997,0.019943963726403512,0.98,69,substitution_5pct_N_10pct,ckmer4_property_multiscale_l2,400,297,0.6216329966329966,184.625
0.98,0.9621897051835744,0.948180804418831,0.27353340523147607,0.3219289522580436,0.02005014910028381,0.98,69,substitution_5pct_N_10pct,ckmer4_property_anchor_l2,400,225,0.5403888888888889,121.5875
0.9925,0.633536345772515,0.44131178993903597,0.846441855791337,1.057060187504697,0.30155533134537227,0.9925,69,substitution_5pct_N_10pct,ckmer5_count_l2,400,512,0.09037109375,46.27
0.995,0.9457879221101958,0.9246425487083697,0.3274927588171878,0.3882201707046135,0.03283602445481289,0.995,69,substitution_5pct_N_10pct,ckmer5_property_moment_l2,400,563,0.1647335701598579,92.745
0.995,0.9481493884280953,0.9270604690331418,0.3201478462711448,0.381941141374708,0.031696968260829024,0.995,69,substitution_5pct_N_10pct,ckmer5_property_multiscale_l2,400,673,0.2816010401188707,189.5175
0.995,0.9486607226964074,0.9273290476899426,0.3185022283748247,0.3812373336137918,0.0317766421238224,0.995,69,substitution_5pct_N_10pct,ckmer5_property_anchor_l2,400,601,0.21044925124792013,126.48
0.9825,0.9591378601035756,0.9412252792811693,0.28420482832508387,0.34285469173834143,0.023239703713609474,0.9825,69,substitution_5pct_N_10pct,cspaced_property_l2,400,147,0.34851190476190474,51.23125
0.9925,0.7969501161822911,0.6976563966433181,0.6305530060531416,0.7776161071727445,0.16414843878132437,0.9925,69,substitution_5pct_N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.1489339908952959,98.1475
0.995,0.7964266251849389,0.6981719254643545,0.6315026271223344,0.776952823888714,0.163873092018107,0.995,69,substitution_5pct_N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.19187768240343347,134.1225
0.995,0.7976073583438886,0.6987925144270849,0.6295823263414327,0.7761536586063196,0.1631452404196392,0.995,69,substitution_5pct_N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.2854079110012361,230.895
0.995,0.7978630254780447,0.6992809745643563,0.6291625624171985,0.775523974697606,0.16317812007299085,0.995,69,substitution_5pct_N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.22775780189959294,167.8575
1.0,0.8641068080830769,0.8175986951663261,0.5184741192971795,0.6039888734877632,0.25171061239284553,1.0,69,local_mismatch_12bp,ckmer4_count_l2,400,136,0.35955882352941176,48.9
1.0,0.9851180437175217,0.9798920101846191,0.17149648753776298,0.20053922217246084,0.027514391190478465,1.0,69,local_mismatch_12bp,ckmer4_property_l2,400,147,0.40068027210884355,58.9
1.0,0.9859966501200225,0.9814723124679676,0.16637092819982877,0.19249771019351905,0.026379652496024825,1.0,69,local_mismatch_12bp,ckmer4_property_moment_l2,400,187,0.4860227272727273,90.88625
1.0,0.9863951958841178,0.9818518989157506,0.16399092083752648,0.19051558658202852,0.02528199169737297,1.0,69,local_mismatch_12bp,ckmer4_property_multiscale_mean_l2,400,222,0.5355011261261261,118.88125
1.0,0.9863948922572994,0.9817936171640979,0.16399471574352767,0.19082128959329372,0.025286633539492027,1.0,69,local_mismatch_12bp,ckmer4_property_multiscale_l2,400,297,0.6020917508417508,178.82125
1.0,0.9860356055529587,0.9813996678222126,0.16617308155408708,0.19287464238989144,0.02542887472072427,1.0,69,local_mismatch_12bp,ckmer4_property_anchor_l2,400,225,0.5411666666666667,121.7625
1.0,0.7986224956124142,0.7548759941892424,0.6325376168582345,0.7001771210132465,0.4445957669748735,1.0,69,local_mismatch_12bp,ckmer5_count_l2,400,512,0.11364013671875,58.18375
1.0,0.9796236099635547,0.974465948232381,0.20109495644298178,0.22598252289173157,0.045146216486288304,1.0,69,local_mismatch_12bp,ckmer5_property_moment_l2,400,563,0.17792184724689164,100.17
1.0,0.9800218521008314,0.9750067314510175,0.19911391646712567,0.22357667162081385,0.04401024008322848,1.0,69,local_mismatch_12bp,ckmer5_property_multiscale_l2,400,673,0.27950222882615156,188.105
1.0,0.979662565396491,0.9743678852736302,0.2009113598706969,0.22641605336613813,0.044156017678273846,1.0,69,local_mismatch_12bp,ckmer5_property_anchor_l2,400,601,0.21804700499168053,131.04625
1.0,0.9807672755587376,0.9745093334106799,0.19499474272007336,0.22579046191664526,0.026221956699674916,1.0,69,local_mismatch_12bp,cspaced_property_l2,400,147,0.3961224489795918,58.23
1.0,0.8918702696649681,0.8686333727457677,0.46348319035634183,0.5125750989507377,0.2380526875772115,1.0,69,local_mismatch_12bp,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.17766881638846738,117.08375
1.0,0.8923095728662183,0.8692742189204632,0.46255615003051076,0.5113233390443924,0.23753721164409497,1.0,69,local_mismatch_12bp,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.2132618025751073,149.07
